id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
23538,Brazil,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1169.0,46688
63146,Faroe Islands,Type X3,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1806.0,4122
43017,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,4,strict,3.0,true,false,1702.0,2193
38891,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1637.0,5516
38121,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1611.0,31873
8515,Pakistan,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1390.0,6000
13880,Switzerland,Type F5,Quantum,ThetaBase Services,2.0,3,strict,2.0,true,false,1481.0,30855
18706,Mexico,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1455.0,2850
33589,United Kingdom,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,true,false,2820.0,23591
16208,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1520.0,34245
74396,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1390.0,42961
4593,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,5.0,false,false,2950.0,48991
17733,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,false,false,2417.0,33749
45146,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1780.0,12206
32201,Barbados,Type V5,Plasma,ThetaBase Services,3.0,8,strict,4.0,false,false,5095.0,8262
40059,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,1.0,true,false,2105.0,35338
74361,Niue,Type V5,Plasma,ThetaBase Services,3.0,6,strict,4.0,false,false,2625.0,29247
67687,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1455.0,49847
37328,Malta,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1520.0,13856
15762,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,2365.0,49800
65777,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1520.0,18254
45881,Isle of Man,Type X3,Quantum,ThetaBase Services,0.0,2,flexible,1.0,false,false,2365.0,20049
12180,Barbados,Type V5,Plasma,ThetaBase Services,3.0,8,strict,4.0,true,false,3613.0,10686
59855,Indonesia,Type F5,Quantum,ThetaBase Services,1.0,2,strict,2.0,false,false,1286.0,42326
47792,Uzbekistan,Type V7,Quantum,ThetaBase Services,1.0,1,flexible,2.0,false,false,1260.0,5098
52820,Uzbekistan,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,1546.0,18265
54468,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1455.0,39147
49828,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,false,false,1975.0,17075
9071,Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1286.0,46099
56739,Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1221.0,46099
385,Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,true,false,2560.0,49698
59639,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,3080.0,18247
18811,Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,0.0,true,false,1390.0,12556
23233,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,2.0,true,false,4120.0,44426
75272,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1650.0,33312
49410,Barbados,Type G0,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,3457.0,34604
37821,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2755.0,39548
28589,Marshall Islands,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,true,false,1403.0,18782
65021,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1845.0,22670
56335,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,false,false,2820.0,26564
76230,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1585.0,47406
9365,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,true,false,1858.0,20880
36044,Malta,Type Z6,Plasma,ThetaBase Services,2.0,5,flexible,2.0,true,false,3470.0,1698
68545,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1234.0,42493
62163,Micronesia,Type V5,Plasma,ThetaBase Services,4.0,6,flexible,4.0,false,false,3925.0,8707
36998,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,3,flexible,2.0,false,false,1858.0,30691
5992,Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1325.0,10510
38259,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,3,moderate,1.0,true,false,1546.0,32524
22362,Wallis and Futuna,Type Z6,Plasma,ThetaBase Services,2.0,2,strict,2.0,true,false,2664.0,8123
48251,Gambia,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1286.0,29133
40114,Niue,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1182.0,14086
56677,Malta,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,true,false,2547.0,21452
60364,Malta,Type F5,Plasma,ThetaBase Services,6.0,10,moderate,6.0,false,false,3210.0,5970
50636,Bouvet Island (Bouvetoya),Type Y4,Plasma,ThetaBase Services,1.0,2,strict,2.0,true,false,1390.0,8737
28306,Bouvet Island (Bouvetoya),Type Z6,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2417.0,1261
30436,Barbados,Type V5,Plasma,ThetaBase Services,5.0,5,flexible,5.0,false,false,63270.0,44207
44275,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,1910.0,33447
54482,Malta,Type V5,Plasma,ThetaBase Services,1.0,6,moderate,3.0,true,false,3184.0,8357
54475,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,false,false,2625.0,47486
57618,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,0.0,true,false,2430.0,19166
18814,Indonesia,Type F5,Plasma,ThetaBase Services,3.0,6,strict,4.0,true,false,2911.0,29647
5304,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,3509.0,29647
29351,Micronesia,Type F5,Plasma,ThetaBase Services,3.0,6,strict,4.0,true,false,5472.0,29647
3023,Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,2430.0,85
65241,Uzbekistan,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2287.0,48869
20683,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,2.0,5,strict,3.0,false,false,5277.0,28322
20774,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,3340.0,11255
9836,Costa Rica,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,true,false,1650.0,14514
68279,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,1884.0,33840
37901,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,1780.0,22578
20810,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,false,false,2885.0,33817
54306,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1585.0,25460
19446,Guinea,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,3470.0,26386
20403,Bouvet Island (Bouvetoya),Type G0,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2950.0,33193
5461,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,false,false,2157.0,25002
19230,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,3600.0,33817
24235,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1390.0,10961
21600,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1195.0,25897
60377,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,false,false,2261.0,48495
34621,Indonesia,Type F5,Plasma,ThetaBase Services,3.0,7,strict,4.0,true,false,2430.0,32909
6164,Gambia,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,true,false,1520.0,21189
54524,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,6720.0,19214
46812,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,1910.0,433
42757,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2599.0,17452
67625,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1455.0,12736
69575,Marshall Islands,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,false,false,1650.0,31196
74745,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,1845.0,21403
51805,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1338.0,34311
30092,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,false,false,1715.0,1674
23051,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,1.0,false,false,2235.0,1992
26599,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,1.0,true,false,3535.0,26386
76315,Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,4,strict,2.0,true,false,1533.0,45260
21307,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,3470.0,18077
40344,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,1910.0,24642
35659,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,5,strict,3.0,true,false,1637.0,3921
59692,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,2.0,true,false,2040.0,39507
16014,Faroe Islands,Type Z6,Plasma,ThetaBase Services,0.0,2,flexible,1.0,false,false,1910.0,15976
69579,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,false,false,1845.0,33817
72441,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,4.0,false,false,2430.0,33886
57478,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,true,false,2950.0,42158
19687,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,true,false,3197.0,42158
27356,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2040.0,4477
73005,Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,true,false,1988.0,6564
9014,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2820.0,40257
56112,Brazil,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1260.0,4518
47137,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1260.0,19682
72233,Estonia,Type F5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,1390.0,42966
32054,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,false,false,1975.0,15245
27584,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1260.0,19682
60320,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,strict,2.0,true,false,1390.0,29133
6801,Gambia,Type V2,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1195.0,29133
28186,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,2300.0,8129
59465,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2157.0,19602
21398,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1364.0,18493
66960,Mexico,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,true,false,1520.0,47499
25870,Uzbekistan,Type V5,Plasma,ThetaBase Services,3.0,9,strict,5.0,false,false,3405.0,38320
74506,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,3080.0,26616
14485,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,5,moderate,5.0,true,false,2820.0,28369
3400,Switzerland,Type V5,Plasma,ThetaBase Services,1.0,6,strict,4.0,true,false,1793.0,44169
20175,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,2105.0,19444
72508,Malta,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,true,false,1910.0,48026
1107,Estonia,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1416.0,46652
15633,Russian Federation,Type V7,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1520.0,49649
76567,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,2300.0,25347
61158,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2547.0,4267
15306,Faroe Islands,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,true,false,5420.0,777
14134,Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,true,false,1715.0,42340
59828,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,2820.0,23548
41056,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,0.0,true,false,1182.0,7486
41038,Bouvet Island (Bouvetoya),Type G0,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1507.0,1412
40972,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,2820.0,23548
11207,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1585.0,33858
70519,Barbados,Type V2,Quantum,ThetaBase Services,1.0,2,strict,2.0,true,false,1468.0,31158
10161,Indonesia,Type F5,Nuclear,ThetaBase Services,1.0,1,strict,1.0,false,false,1052.0,46648
42101,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,0.0,true,false,1312.0,38137
28532,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1312.0,38137
19257,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,false,false,2820.0,11823
52007,Barbados,Type G0,Plasma,ThetaBase Services,1.0,8,strict,1.0,false,false,2781.0,3946
52317,Mexico,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1377.0,47055
31534,Isle of Man,Type V5,Plasma,ThetaBase Services,1.0,6,flexible,3.0,true,false,2443.0,32495
21776,Isle of Man,Type V5,Plasma,ThetaBase Services,1.0,6,flexible,3.0,true,false,2443.0,32495
18391,Isle of Man,Type V5,Plasma,ThetaBase Services,1.0,6,flexible,3.0,true,false,2443.0,32495
33808,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1910.0,20577
49550,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,0.0,3,strict,2.0,false,false,2170.0,36331
39404,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1845.0,19602
5009,Brazil,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1325.0,34966
36152,Barbados,Type V5,Plasma,ThetaBase Services,0.0,4,flexible,1.0,false,false,3145.0,23582
57109,Pakistan,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,true,false,1130.0,16907
38040,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1234.0,22205
48078,Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,0.0,true,false,1780.0,49594
76811,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,4,moderate,2.0,false,false,2040.0,4722
66974,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,1715.0,49594
14415,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,strict,0.0,false,false,1195.0,10135
32591,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,true,false,2040.0,5006
34471,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,true,false,1819.0,14228
64539,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1546.0,30929
33116,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1468.0,44533
67086,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,3548.0,31202
55669,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,3548.0,31202
17831,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,false,false,1780.0,28939
69487,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2300.0,6356
74166,United Kingdom,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,false,false,2820.0,37311
7760,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1377.0,16593
37746,Faroe Islands,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,1975.0,6285
54359,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,false,false,4120.0,31092
62968,Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,true,false,1520.0,5421
7827,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,true,false,2794.0,26823
1006,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1585.0,34290
27943,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,false,false,2430.0,31092
28639,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,false,false,2820.0,675
13158,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1650.0,13751
2891,Bouvet Island (Bouvetoya),Type V7,Plasma,ThetaBase Services,1.0,4,flexible,2.0,false,false,2365.0,43167
49275,Indonesia,Type F5,Plasma,ThetaBase Services,3.0,6,flexible,3.0,false,false,3470.0,10732
15609,Faroe Islands,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,true,false,2170.0,27137
74113,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,true,false,1650.0,3364
75749,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,2.0,false,false,3340.0,15589
7076,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,2.0,false,false,3340.0,15589
3537,Gambia,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1195.0,35979
66074,Costa Rica,Type F5,Plasma,ThetaBase Services,3.0,8,moderate,4.0,false,false,4107.0,29136
52913,Malta,Type V5,Quantum,ThetaBase Services,1.0,4,flexible,2.0,true,false,1442.0,27948
4555,Micronesia,Type V2,Plasma,ThetaBase Services,3.0,10,moderate,3.0,false,false,13805.0,33836
76253,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,false,false,1351.0,35461
953,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,3470.0,31470
1088,Uzbekistan,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,3106.0,31202
38102,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,1975.0,18484
8189,Uzbekistan,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,3106.0,31202
10474,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,3.0,8,flexible,4.0,false,false,2391.0,38865
6448,Gambia,Type F5,Plasma,ThetaBase Services,3.0,5,strict,3.0,true,false,2170.0,9005
70570,Malta,Type V7,Plasma,ThetaBase Services,0.0,2,flexible,1.0,false,false,2898.0,40032
53013,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,1910.0,35159
61244,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,1,flexible,1.0,true,false,2677.0,16489
2374,Uzbekistan,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,1.0,true,false,3106.0,31202
29160,Barbados,Type V5,Plasma,ThetaBase Services,0.0,3,flexible,0.0,true,false,1780.0,49594
70829,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,false,false,1897.0,49384
72879,Guinea,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,1.0,false,false,3860.0,15589
20342,Guinea,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,1.0,false,false,3860.0,15589
41063,Anguilla,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1455.0,13986
42579,Brazil,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1650.0,4682
17116,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,2300.0,37211
28498,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,true,false,1637.0,45498
53744,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,true,false,3457.0,29647
36026,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,4.0,9,strict,6.0,true,false,4133.0,29647
26873,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,3,flexible,3.0,false,false,1741.0,4411
75659,Malta,Type V5,Plasma,ThetaBase Services,1.0,3,strict,2.0,true,false,2170.0,35822
58144,Malta,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,2.0,true,false,1715.0,43834
43482,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1260.0,21066
22167,Rwanda,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,false,false,2560.0,898
10385,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,6,flexible,3.0,true,false,2014.0,17515
25722,Estonia,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,false,false,1117.0,35091
65999,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1403.0,38821
55494,Brazil,Type V2,Quantum,ThetaBase Services,1.0,3,moderate,2.0,true,false,1520.0,773
44209,United Kingdom,Type O3,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1975.0,42756
16293,Anguilla,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,false,false,2157.0,36434
16054,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,true,false,2495.0,40631
46245,Gambia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,false,false,1286.0,12989
34079,Malta,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,true,false,1208.0,21908
16286,United Kingdom,Type F5,Plasma,ThetaBase Services,3.0,6,flexible,3.0,true,false,1910.0,38924
51319,Barbados,Type G0,Plasma,ThetaBase Services,2.0,5,strict,3.0,false,false,7357.0,34604
24373,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1156.0,10820
54514,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,false,false,1208.0,4650
10100,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,false,false,3210.0,20165
56398,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,false,false,2820.0,4491
37686,Malta,Type V5,Plasma,ThetaBase Services,1.0,5,strict,3.0,true,false,2430.0,42437
22215,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1845.0,16154
61863,Costa Rica,Type F5,Quantum,ThetaBase Services,3.0,6,flexible,3.0,true,false,2209.0,39890
75819,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,strict,2.0,true,false,1520.0,21906
22474,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,1559.0,41741
6208,Bosnia and Herzegovina,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,false,false,1286.0,39928
3162,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,true,false,1260.0,26351
10502,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,false,false,2950.0,22078
7461,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1637.0,26075
42468,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1234.0,15356
15103,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,true,false,2079.0,13397
38688,Rwanda,Type Z6,Plasma,ThetaBase Services,2.0,6,strict,2.0,false,false,2430.0,43207
60954,Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1390.0,12461
4643,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,2495.0,3245
1061,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,false,false,1377.0,35682
35025,Barbados,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,2430.0,15068
5756,Isle of Man,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1325.0,22585
64671,Barbados,Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,false,false,4757.0,16489
34148,Niue,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,2.0,true,false,1715.0,43163
72055,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1702.0,36029
29503,Gambia,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,true,false,1325.0,28784
74706,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,true,false,1780.0,15452
35600,Costa Rica,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,1871.0,24930
30636,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,true,false,3743.0,41995
48629,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,false,false,2430.0,5296
51442,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,4,strict,2.0,true,false,1468.0,40993
59543,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,true,false,1468.0,40993
43615,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,false,false,1520.0,898
63765,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,true,false,1390.0,37229
64427,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,true,false,3470.0,356
16986,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,true,false,1767.0,20153
26838,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,true,false,2170.0,38319
48268,Malta,Type V5,Quantum,ThetaBase Services,1.0,3,flexible,1.0,true,false,1325.0,21785
23592,Mexico,Type V5,Plasma,ThetaBase Services,2.0,2,flexible,2.0,false,false,2105.0,47055
40298,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,4,flexible,2.0,false,false,2287.0,25002
